id;name;login;password;role;post
6fabe2be-384a-4f07-a9d6-488ab95b682a;Brittany Long;camerongregory;@QUNqfQ1o5;2;"Judge of the protest committee; empire in races with direct judging on the water"
db7f31d3-bca3-4104-90d2-2714840646eb;Emily Jordan;thomasdiaz;H!z5KM#l)N;2;"Judge of the protest committee; empire in races with direct judging on the water"
5572b1b0-9415-45a9-b2f8-ecf6fc4cb935;Chelsea Hernandez;christopher69;&kLTahxm6h;2;The referee is at the starting line
80007514-8597-4689-82f2-178f5a161fa9;Rachel Vincent;hernandezthomas;(a2Mbx%Mg(;1;The referee is at the starting line
60db358c-c6c8-4a07-bfb7-057f0c2a5f1a;Justin Diaz;glennjones;N7w2LcYw)e;1;The referee is at the finish line
8f8750bc-761a-4098-8f23-7026e25b4d56;Julie Richardson;markrice;7#0kXx@kl);2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
e333e412-6b98-4c34-80a6-362486367739;Alyssa Lawson;rhonda64;(JE4!pg@60;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
b8e1d6ed-4799-4fc3-b738-b1cdc508a277;Mark King;sara95;Mww0Xvfh%i;2;The referee is at the starting line
c989e998-46fe-4f54-b08a-c637397f5a55;Tammy Dunn;jenniferprice;xRPd9K7R(4;2;The referee is at the starting line
f56c4f34-f4aa-4ba8-8fa5-d6bf621e979d;Amanda Garcia;cortezamy;_1GOwSxa%o;2;Chairman of the Technical Committee
47a60292-97d4-4656-bba9-d54c37b0e49c;Christopher Rodriguez;armstrongryan;%%b(C7ZsGn;2;Senior judge at the start
a96ac93b-39a5-4b29-bf3f-0b72a372a8f6;Jonathan Powers;alan14;#K0QQduO^c;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
1923c469-89d0-412c-ba55-d62b468de2cb;Steven Sullivan;smithgabriel;(^gX2O4ckX;1;"Judge of the protest committee; empire in races with direct judging on the water"
063825cf-919b-44d6-a970-f88f0deb9a6c;Michelle Moore;lori88;#4PulaDY6K;2;The referee is at the finish line
df8294ad-53d8-4c8f-baa6-5cebf2e64028;Jade Benitez;sarahwarren;(U4Ac%Wt$+;1;Deputy Chief Judge for the MTO
bae30608-5859-4515-8bc6-2c7ac7eb6e06;Maria Griffin;charleswilliams;PFvb76Uy4+;2;The referee is at the starting line
3fde7fe5-122d-4e6b-87bb-50e552e12b12;Dakota Parks;hstewart;9Vz6C$qZ@N;2;Deputy Chief Judge for the MTO
e534e995-d95c-4363-a5d0-b11d8a04ce9a;Michael Clements;robertspaula;X3&H9Qyr*c;2;The senior judge at the finish line
4bae9ac6-f64d-4b3f-a793-88054f3022e0;Brenda Byrd;jennifer35;q%bDxN@V@7;2;Deputy Chief Distance Judge
b9a4dc58-3d1f-455a-972c-42181aca4f23;Kayla Floyd;joelhodges;P6+25CkC6q;1;The referee is at the starting line
3113ab31-ea7c-4dd9-8fc9-56c27bc1511a;Pamela Wagner;dale04;#cTukIDBr2;2;"Judge of the protest committee; empire in races with direct judging on the water"
02349b44-a3d3-4b0d-a10b-579247566c9e;Lee Thomas;thomas37;c8Zm#Wmw(1;1;Chief Secretary
614a28eb-fb5c-400f-b4c5-3cc7ebd7bb0e;Alan Garcia;katherinecarlson;1+8VC2NkjL;2;The senior judge at the finish line
28b6a85d-e432-4216-8908-2260619b95c6;Ashley Waller;brittany60;)cIq5%Eu11;2;"Judge of the protest committee; empire in races with direct judging on the water"
149140e3-2880-480a-b4dc-07e912a8ceaf;Kimberly Gentry;jasminelogan;@5L5VOnuU5;1;Chairman of the Technical Committee
b6eaec31-677f-48cb-9657-729540748cce;Kevin Flores;cody83;&E6HxEaW2F;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
28a71f22-efd2-4b14-8608-cfe0e7cd6d3c;Erika Evans;garciajulie;lAas3yx7^2;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
c57cafa3-84e7-483b-8eaa-0169c76c3de7;Sydney Larson;sgarrett;(2YRKhmfm9;2;Senior judge at the start
df56d385-8891-4ae8-b931-afe702c19126;Evelyn James;alexandramoody;!U0jOKhZb5;1;Chairman of the Technical Committee
381629d9-da90-4b7e-9010-569913264cc7;Elizabeth Hernandez;valerie19;_nNj1RgIya;1;The referee is at the starting line
67c6aaa5-29ba-441b-a160-07370c77d7fa;Robert Reyes;melissamartin;&lD2HPWd&1;2;The referee is at the finish line
5950aa3b-6596-4542-b2cd-7c2abbcc0a2b;Michael Parker;hopkinspaul;2t*#$GsE+a;2;Chairman of the Technical Committee
33d291d2-a697-4f17-9bf3-5c09e8e5a4a8;Eric Murphy;olopez;&7PCg4IiM6;2;"Judge of the protest committee; empire in races with direct judging on the water"
843a706d-179f-4f32-8ee3-15f02f0ae8b4;Thomas Perez;sharon59;#w%6W$pUts;1;Chief Secretary
3bbb6a49-bd70-494c-9bf2-511dc9953290;Holly Anderson;mendozaapril;!55h#GddZL;1;Chairman of the Technical Committee
be602664-7c2c-40b9-90a6-304cf543f24a;Mario Munoz;aaronmaddox;%$Oo7Xgmu%;2;"Judge of the protest committee; empire in races with direct judging on the water"
49cd2b27-70a1-4505-b5fa-5ddd932f509d;Kathleen Pittman;erinvargas;+*7IqGSqxB;2;Senior judge at the start
fd5d4fc4-273b-447a-b2c4-11ff1d912072;Robin Castaneda;kjohnson;&%_8XSf&EB;1;Senior judge at the start
13679f3e-8e4a-47fb-9a38-0146c1f4fe46;Mr. Jeremiah Miller;vfernandez;uI4Ly70#+8;1;The referee is at the starting line
c88259de-888f-4287-a1ec-f0141ed9e7dc;Olivia Kelly;kaylacarter;mT4Duolq)1;1;The senior judge at the finish line
14e8c284-ef21-4ac6-af00-91b7892b8d48;James Waller;johnclark;@@bO29nBd2;1;"Judge of the protest committee; empire in races with direct judging on the water"
0852d495-a179-4c4c-91a4-fd0311e7bb69;Keith Lewis;shermansusan;$pDh)CXl72;1;Chief Secretary
b8c53c0c-9501-495d-82d0-d77850e369ae;Taylor Guzman;kayla97;F#51G^IsO^;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
7d1cccfe-d765-406f-ad4a-ac09d38e2235;William Tucker;matthewparker;$6hP@R8p$o;1;Senior judge at the start
2175034c-d03d-40f5-a9af-d574726b37ed;Mr. Matthew Hodges;jonathan67;G0$S8Mi)Cm;1;"Judge of the protest committee; empire in races with direct judging on the water"
fba098aa-65ab-4e8b-b50a-ad903a1baf1d;Dr. Peter Mitchell;mary77;%0FBziXD(+;1;Deputy Chief Judge for the MTO
9e027c1b-df3e-4f61-b589-35b975a6890b;Diana Roman;tjackson;#8hlPUkcLr;1;Chief Secretary
0a37661b-3266-4706-aefc-b42c5532acf9;Andrea Tate;rachel63;!(4Bhe+cA4;2;Deputy Chief Judge for the MTO
a1183f80-bd59-462a-a0a3-f59a6c98b793;Richard Payne;timothycombs;C3K0c+QyT^;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
a31ecc88-b032-4aa8-9626-b6cc6066be29;Derek Bentley;zsmith;!8OeB7fl4A;1;Chief Secretary
bdd0b952-9d1a-4e3c-8fec-283f7d17386f;Susan Massey;qbennett;M&6ORi5p!x;2;The referee is at the starting line
138206b7-9a5b-47d9-8415-d990123839b4;Kathy Allison;williamswilliam;)uHM0Nhdyq;1;Deputy Chief Distance Judge
3b08e89c-48c1-485e-a9b8-b93c3daa4d19;Brenda Duncan;vincentsingh;p1NhO6u6!p;2;Chairman of the Technical Committee
83a5022e-6649-4c7b-bfa4-7bb31ef6fc79;Ian Bauer;natalie54;&5OKFgOq!7;1;The referee is at the starting line
0f70809f-11ae-461a-9c3b-d9618fed815f;Cynthia Jones;dustin18;Y7%xcDCB!m;2;Deputy Chief Distance Judge
78f59cde-3db8-4754-9a5c-841e4674eb64;Jared Harris;carrollsamuel;B&R4ILcrjO;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
7c676744-eb5c-4cea-b9a0-bba0a7b548da;Dominic Campbell;ghunt;l!N7GkQfSX;1;The senior judge at the finish line
e9d91832-a7d0-43fe-974e-444ffcd58bdb;Casey Reynolds;darius85;@+#0WLVq+m;1;Senior judge at the start
38b55310-1b7f-4516-8f3f-85c8e9ace95b;Jesse Stevenson;huntjoy;p2Teq1He@I;2;The referee is at the finish line
4c601d78-cc4c-4d2e-94e0-079ba9e02286;Phillip Barry;marshalljohn;cJ9Qei)Ql@;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
159c5967-75c5-4f1f-9ba8-7eacd34c9988;Michael Davies;christopherfernandez;*qKJ^JY13*;1;Chairman of the Technical Committee
b23a1677-ea20-4c3f-9ca0-e7f2fb0df0d0;Barbara Shields;catherinestone;$75XwaVjv&;1;Deputy Chief Distance Judge
c2943ccd-67c9-492e-9069-c4862c6f9dc7;Gerald Hall;zgates;2S@p*rJ9+p;1;"Judge of the protest committee; empire in races with direct judging on the water"
0194512f-5089-4c15-8841-c3b63967b2cd;Jamie Yates;lisacooper;*sQm!A@i)6;1;The senior judge at the finish line
8b9ca4a2-8bc4-4869-b3e6-077609c2f1ca;Madeline Meyer;adkinskaren;*3LqTbdz+u;2;Senior judge at the start
a210ff33-ed3c-430a-a777-7a66f0a2a758;Christopher Barry;julie91;JCn_7vQv0%;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
53df1a2d-b63b-4308-8d7b-b9f97da4f85c;Jay Martin;henrylambert;)93gOkHqfY;1;"Judge of the protest committee; empire in races with direct judging on the water"
c873aac0-3c60-47a0-855b-62d66f491c1e;Eric Scott;brandy03;f%sX6sjS@7;2;Deputy Chief Distance Judge
9bc38215-1ea5-4ae4-a477-4cd28794e8f6;Kelly Simmons;pbryant;&8UBkvaj)9;1;The referee is at the finish line
5843005a-da25-486c-9877-8a95094cfae7;Lee Moreno;osmith;60YzGGg%*a;1;Chairman of the Technical Committee
3f27a379-e597-4337-933d-6f17abefc562;Angela Ortega;ithompson;)7UeOFVc(i;1;"Judge of the protest committee; empire in races with direct judging on the water"
ee00215e-963a-47a4-bb7a-c51336097e02;Maria Scott;amanda28;)Mqh$9Qp1z;1;The senior judge at the finish line
1097b4ed-f65a-41ac-ab66-b250a7177593;Amy Ford;rherring;Y8Agk2uu_F;1;The referee is at the starting line
c7a6f487-6478-47bf-bf0d-60a4f064de1a;Tracy Silva;ncook;V(D5TRtTMA;2;Chief Secretary
1872e69e-04bb-4f57-90d9-735d694bff4f;Justin Rice;jmendoza;b4!)6L7nGw;1;Deputy Chief Distance Judge
1edc6890-d906-4ee9-8e1e-c4f4dbdd86e5;Cameron Miller;wflores;E2zmV*eb$L;2;The referee is at the finish line
33fbc7fa-d267-4231-816f-7a516e4f4bd5;Jennifer Nelson;holly99;84EOtHJe*1;1;The referee is at the starting line
20902b87-6460-488c-989e-b1118e2891e9;Michelle Chung;rodriguezwilliam;d9&_XGxq^5;2;"Judge of the protest committee; empire in races with direct judging on the water"
01308223-5b01-41fa-813f-563ab5bc35cd;Susan Scott;thomas97;N^&93PetCO;1;"Judge of the protest committee; empire in races with direct judging on the water"
50d1edde-be3c-4be0-af57-e3ee31a3d779;Julia Martinez MD;shane24;24dGXWb!_p;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
645f25f4-6e22-455d-9939-09dcabf60a3f;Susan Nunez;rholmes;_U3GvLIIR6;2;The referee is at the starting line
8f4e096b-cd33-45d6-88b3-4128e1e5e738;Ryan Owens;hollyjordan;9J(5OAjl$T;2;Chief Secretary
eefe2fac-2bba-454d-b0cd-5ab5951e8c5c;Sydney Fitzgerald;oharper;J!6j3DgSa3;1;Chief Secretary
bbe76823-af15-4b97-b322-029b722ac316;Mrs. Patricia Carey;eharrison;o9fUM6dd@e;2;Senior judge at the start
45947a18-fc3f-4293-96d5-452c07277279;Julie Delgado;ashley36;!@L1rVuqlm;2;The referee is at the starting line
a6b4ecb3-cd29-4834-8dc1-20e0a99e087b;Zachary Myers;bakerlarry;zX6+4UxnR#;2;Deputy Chief Judge for the MTO
e03b8f0d-7b1e-4a01-a5e2-fbf1cfa75345;Melissa Butler;jonesamber;&7d7Q*CmCm;2;Senior judge at the start
e5952803-ec94-482c-8765-6081f20fcb57;Jessica Gaines;igregory;Adg7Nlpk&B;2;Chief Secretary
debfd483-a202-4398-843d-b1f430890da2;Sally Osborne;donaldryan;!%N1WBsa_5;1;The referee is at the starting line
f5dc157c-5eeb-47b3-995d-2b6d505ff07f;Katherine Gonzalez;mccoyzachary;)7FkbMyfqV;1;Chairman of the Technical Committee
82dca115-959e-469f-a20b-fc5c60cf8154;Elizabeth Taylor;amber68;u+0LRaf0Eb;2;Deputy Chief Distance Judge
2e3b0496-2f53-4862-b079-899f78647020;Marisa Williams;randallyoung;v19Y3GS2)c;2;Chief Secretary
89bd8f71-2e14-4032-a840-334ddf687624;Jessica Burke;natasha50;U&7(JsdIcw;1;Deputy Chief Judge for the MTO
2ccfabe0-19fa-42fa-9891-b07163a36fb5;Christine Perez;shannonwhitehead;67oDdfRH_s;2;Deputy Chief Distance Judge
1c00255e-3f51-4596-98ca-f0b5eb980579;Ellen Hammond;amymoreno;^u08X+BwzI;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
72d7ea43-f5d9-4618-8710-5345672be301;Zachary Shelton;susanwagner;OzpIq(Zy_7;1;"Judge of the protest committee; empire in races with direct judging on the water"
d493ae93-bb00-4dda-bd2b-c85b9290b9cd;Rebecca Robinson;robertroberts;@2JK)pvlvx;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
f2722a6f-d13b-4787-bdc3-756fe1eb92d9;Felicia Porter;wmiller;z)d0EFHxf(;2;Deputy Chief Distance Judge
fbb278f4-e8b3-4b29-be48-51f0d1e6cc65;Vickie Collins;contrerasnancy;zcr8UEzq*5;2;The referee is at the finish line
dce9b0e1-29e1-454a-b83d-9b6af7212d88;Dana Smith;qcrawford;B(4m#6Gy^O;2;Senior judge at the start
6a30ceef-0fce-49d8-b8e5-c012c41f771f;Michael Stewart;hensleycourtney;@6zHMCxmE5;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
9a80b6aa-a89a-4bec-b7a1-debb2faef2ee;Robert Hardy;danielsthomas;gZ^7Zfj!5m;1;The referee is at the starting line
52d9ee0f-e35b-46fd-b0cc-34486878ed68;Ashley Rhodes;patriciadavis;*#7NTgNy_x;2;Deputy Chief Distance Judge
ca3b8c42-9643-4c7a-bfea-e4a68bd8eee5;Peter Anthony;wglenn;s@+G8zSugo;1;Chairman of the Technical Committee
f3d9d076-d742-4881-804e-352a5a963e94;Terry Warner;xrichardson;&4U&cB$i(5;2;Chairman of the Technical Committee
06cb7aea-37c3-4c8e-9fe4-b26bec3e3c47;Tiffany Schmidt;barkerjoseph;_ESd%ugj8b;2;"Judge of the protest committee; empire in races with direct judging on the water"
aecd1f10-0ea4-4f9d-94a2-d73250ddb9b9;Natasha Parker;vmiller;1w^a3Vzo!n;1;Senior judge at the start
9cc271b7-810f-4e8e-b632-e91414b86c2f;Cindy Avery;erinkane;Kt(2XO&gp7;1;Chairman of the Technical Committee
1db184c6-dcec-465c-8d42-0f561461e392;Madeline Brown;urivers;##BeLIvqK9;2;The referee is at the starting line
f655abb5-b3e2-4506-a1e4-9806ba4b9368;Marissa Hall;vhughes;M^La9Vd^%E;2;The referee is at the finish line
4ab5408d-e3e7-4e51-823a-1f0b43610c7a;Tonya Kelley;tiffany19;0tNXvwy#&O;2;Deputy Chief Judge for the MTO
d2a29605-0964-4796-bb01-a96c6cfed941;Christopher Mitchell;evansjody;1p4D5Ehjy^;1;Deputy Chief Judge for the MTO
a70fa273-7dc4-47e7-a066-2d8fd7b5a2ef;Cameron Brown;brian12;u$q7OWDkBu;2;Deputy Chief Judge for the MTO
c3038f69-2d20-4dbc-a962-bfb33d3aac34;Juan Hill;dcoleman;MW6Dem$P2);2;Deputy Chief Judge for the MTO
c4acfa1f-3f6f-4ac4-aefb-ec0d556a60e1;John Howard;samantha63;0^P7$Dc_@2;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
ef7f9162-a2f8-4fde-a9ff-96aaa8f837ff;Rebecca Chase;ryan16;IhnLZtjD%5;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
84b48838-63c1-42a1-90c9-dedd920569f4;Kevin Robinson;arthurmoore;Vh2E3sud+v;1;Senior judge at the start
7c98199a-47db-4205-9375-6ec55c926731;Lydia Thomas;brownjohn;%7T8yKDqNn;1;The referee is at the finish line
91d29df3-6d9c-46db-b8b5-53c8af57b5e2;Phyllis Hansen;jacksonheather;X1%(Vp$p(g;2;Deputy Chief Judge for the MTO
04af5751-61a9-4947-91e1-f0053286cae7;Theresa Henry;erichughes;Hy@9gBAbr5;2;Deputy Chief Judge for the MTO
d1ed8753-c829-4eb4-af25-570a34a1ac9d;Bethany Scott;moorerachel;(v8R9ukp_A;1;Chairman of the Technical Committee
c999c4c6-6d40-4ba2-934c-4aaa54ef4103;Ellen Hart;kkrueger;Iat9!BWf!%;1;Deputy Chief Judge for the MTO
4e8da2ca-f61e-4ab4-8737-6c5ceacc8488;Susan Madden;mooreeddie;!r6Odjjhq8;2;"Judge of the protest committee; empire in races with direct judging on the water"
6046ddfd-2827-49bb-8b23-97903b44a885;Calvin Jackson;kbeard;G_M&6Ttf7B;1;"Judge of the protest committee; empire in races with direct judging on the water"
30650101-4411-4891-9e0b-596b520d67a6;Claudia Smith;timothy43;0QfzAcTV+6;2;Deputy Chief Judge for the MTO
c6d41064-1820-4e8b-83e4-af74752290fc;Michelle Thomas;beltranjoel;n^t3MdluEY;2;The referee is at the starting line
d74c0f7f-7ce7-4fa6-b634-626dda56db12;Dr. Keith Douglas;fordchristopher;C1iO_%em$5;1;The referee is at the starting line
e5c24493-8fc5-42c0-ad99-31d1c3ef94e7;Mark Allen;morrisandrew;A*f3LdUmIB;1;The referee is at the starting line
f09eddc1-9238-4cf4-9d18-35ec74a28ece;Robert Zhang;walterscameron;_^5!LyLYHl;1;Deputy Chief Judge for the MTO
eee0971b-db2e-4443-83fa-cdc5e83aa986;Daniel Patterson;jameswolfe;U*u3C!69Xa;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
1d8e5241-bef3-448f-b30e-6f8dc522ab29;Ronnie Greer;alexanderheather;_F57fO4a_n;1;"Judge of the protest committee; empire in races with direct judging on the water"
bfe472b9-056d-49f1-a786-2f678b9bbe43;Mrs. Laura Terry DDS;jasminechristensen;_W@)a)1df8;1;Chief Secretary
446d3c3c-eace-4709-bf20-28ab13af5c75;Jermaine Cruz;davidmoore;DO4FHq9LF);2;The referee is at the starting line
fc633a78-0055-4998-bd86-4f7dc92aa40d;Ashley Carroll;ashley12;nJK1PDRc!6;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
eea78d15-1a0c-489c-bd9c-fa83e06132f6;Cynthia Brown;baldwinnicholas;4^96FzSy+R;2;The referee is at the starting line
b9d5eb4b-2827-4f08-8427-7b79dcee04d6;John Daniel;patriciasullivan;I+t5NvKIb1;2;The referee is at the starting line
68d671ca-b1ae-40ad-9313-4a0d79337ad4;Stanley Sullivan;ksmith;$uH2X6vL+A;2;The senior judge at the finish line
dfd633f7-4f78-4d57-aea3-bec354271cbd;Jose Scott;klove;A5fGI0Qy_R;2;Deputy Chief Distance Judge
d111d814-fdc9-4054-bd82-04d2dff2111c;Joseph Moore;steven24;)XQkW8iCj4;1;Chief Secretary
37ebeffd-f28b-43fd-b45e-5c63a8c4cea8;Samuel Conner;willisangelica;9Y)2FIn8%$;2;The senior judge at the finish line
cd4f50c8-b90d-4eb9-8f1d-b894086ede4f;Daniel May;sharonrichardson;e7AU$h$g$w;1;Deputy Chief Judge for the MTO
b854ad9b-9661-49b6-9b1d-eb0bbdfd954f;Austin Hicks;gmeyer;$V0n9(LzJo;1;The senior judge at the finish line
c188e283-e899-412d-9c49-82c9120e5c05;Jordan Scott;christophermahoney;r*_7YB#xqh;1;Deputy Chief Judge for the MTO
6f9892d3-f4e4-41c9-83b8-c5e257ca7d5e;Connor Jones;othomas;N_1iBRNppl;2;Chairman of the Technical Committee
df3ae59b-c5e1-46b3-82a7-10b95e0a43c5;Mary Kent;joshua76;9yLwH1sg)m;1;Deputy Chief Distance Judge
aeeb6b26-2132-4b22-9f38-24ac9a5b74b8;Mark Melendez;cheryl95;V2DL^Snx%6;1;"Judge of the protest committee; empire in races with direct judging on the water"
a68e9d3a-a876-44fa-b334-f457dc8014d5;Shannon Jackson;mdavis;ms1&)Xel@4;1;The referee is at the starting line
c9215b9b-7bc0-4a75-a43e-f0d1f57572a4;James West;eroberts;oUJ!7QNm!q;1;Deputy Chief Judge for the MTO
2f9a9d92-80e3-42cf-9d0e-3b0c93d7782f;Heather Griffin;glopez;Z$P7TIzlY_;1;Deputy Chief Distance Judge
d6420d18-7acd-4f6a-8e08-8b1cfded7795;Mr. Bryan Middleton;dannybush;!1GGcEfswE;2;Chief Secretary
28b30759-2c77-48da-bd63-e9eeecf7b4a6;Julian Carter;michaelmorales;$KdWNxyz84;2;The referee is at the finish line
0738e360-5f54-4fb9-88a3-e9235cfb0962;Amber Johnson;mobrien;&$anD8HuV4;1;Deputy Chief Distance Judge
aabc5ad2-d3b3-49bb-a0a4-bd96b7935bcc;Bradley Miller;wrighteric;Jz3*74Ni(A;1;Chief Secretary
19441573-8844-4dc2-84a1-4ca30c825835;Antonio Jackson;samantha59;W5WkJ2*)*4;2;Deputy Chief Judge for the MTO
b21a7e94-48fd-4e1a-9644-0b70ebfd224b;Ashley White;qmitchell;N)ha1Qt_o!;2;Chairman of the Technical Committee
589f3a63-8944-4877-ae44-1ffc88231a97;Jennifer Valenzuela;johnmyers;r+3Ca4Va%D;1;"Judge of the protest committee; empire in races with direct judging on the water"
1f246613-8603-484c-9c12-67f8dd54773e;Christopher Carter;rogersfernando;^(ucE3SrH7;1;The senior judge at the finish line
b4ecbc86-a7f6-41a7-a5fe-a4c8e0ac330a;Debbie Ramirez;laurafitzpatrick;ogh%Gl4D!9;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
6201e515-988d-40e2-9ba6-f83b35929363;Mckenzie Bryant;hingram;7)49FPmrPs;1;Deputy Chief Judge for the MTO
d7e044fa-5951-4c6d-9ee0-cadb42fc9a9e;Lorraine Hanna;jamesstewart;10RE6!cj^S;2;"Judge of the protest committee; empire in races with direct judging on the water"
fd91686b-1974-464a-84e0-5cef7aa5ba11;Grace Williamson;xking;1#!68MrLoI;2;The senior judge at the finish line
f6adbab9-f58b-4f83-a194-4225201c7288;Mary Watson;hernandezgary;T#4J5mpDFE;1;Senior judge at the start
936ae82f-63b3-4500-bfbc-318a818f4e2d;Jason Smith;simmonstracy;Z7aj$EXw(6;2;The referee is at the starting line
367b4d74-06e2-40d8-9535-aa6dbf39e8f7;Linda Phillips;hmeyer;+STec5f(77;1;Chief Secretary
10107303-5601-44d7-8d0f-575dd2d5aa46;Jo Mckinney;rodriguezcassandra;MT$l4Vln^y;2;Chairman of the Technical Committee
33e4baf2-01f6-4ea8-be4e-5ec80cb3abfd;Eric Cooke;james21;@o6n7Ma^nQ;1;The referee is at the finish line
59f11194-384c-40fe-9b9a-880181456f5f;Natalie White;qjohnson;7m^eSHvH@7;1;Senior judge at the start
bbe7be99-9dfd-41a9-b010-e689fd8f8933;Lauren Mejia;daniel01;M+J2R#OjR);1;Chairman of the Technical Committee
8e264ee0-f550-498c-a0b4-366943597497;Elizabeth Rhodes;lisa68;^d@MEqQvR3;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
bfc09576-ba9d-4bee-b87c-fff02bee6192;William Harris;edward59;*Z4MHbzlLS;2;Chairman of the Technical Committee
db23fcc4-16b1-4f79-9794-34c1b3c7cefa;Steven Torres;manuel55;&LAWRqDiU9;1;The senior judge at the finish line
3b1f7f7f-0452-4d21-a93d-38077581d846;Tracy Alexander MD;maldonadodavid;k7MewPk4(J;1;"Judge of the protest committee; empire in races with direct judging on the water"
47238a3b-8d45-4473-ab6d-994c494ddd13;Jacqueline Gould;brianwilliams;&#q7QCk&b+;1;Chief Secretary
2f19f04a-96a9-4ccc-9078-a356be29ca91;Anna Thompson;sueorozco;0OKdnP6v(^;1;Chairman of the Technical Committee
600ff622-1764-4900-927e-41011e786ce3;Jennifer Porter;jamesmiller;#Mav7YskyG;1;Deputy Chief Judge for the MTO
cd7b9b4a-7631-45b0-aa95-8dab1b6319f3;Stephen Johnson;oharris;X29evF2c!g;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
128f1bd6-29ec-48fd-89da-f3f7306c5f6c;Deborah Phillips;cindy57;Rv4ZALm!*v;1;Deputy Chief Distance Judge
4c0a249c-6eeb-4e4b-b4f6-c4ebec3d2740;Mrs. Hannah Morrison DVM;christopherallen;Y59xZBjiT_;1;Deputy Chief Judge for the MTO
147a2f0c-3db5-4e47-8b86-809f407bd07b;Lisa Johnson;justinvelazquez;_6&JzJGzyq;2;"Judge of the protest committee; empire in races with direct judging on the water"
2e90b5ab-459a-4c5b-8028-ba91c8ee493a;Heather Lutz;rachel82;sEc*T7mB@6;1;Chief Secretary
ef84ed64-2329-440a-b50b-5ab41ae3c64f;Cody Bennett;bryce56;4Dm4_PsP_%;1;Chief Secretary
f8ad1a4d-7003-4b1e-8f92-d0fc826d43f9;Austin Martinez;stephentaylor;8ax1g1Jfn%;2;The referee is at the starting line
e2ba5b0c-4476-48a5-b03a-10be5987cc3c;John Berry;ricardo91;*5KJ4n(a8_;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
a7f49814-c650-456d-bc14-6c0846a7c5f7;Lisa Frank;ianderson;N*7urUrTr$;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
31e861c2-f55d-4141-bca5-755242bfb961;Amy Harrington;riosrichard;%S0u1TvGwZ;2;The referee is at the starting line
451a64b2-2804-4fe1-a994-b8e2559cc97d;Mary Phelps;patriciapatterson;@1*ZNSw3ev;1;The senior judge at the finish line
19775d37-af1e-4d17-9d5d-32da24a4cfd1;Mathew Miranda;thomas54;*iO10Nvt)_;2;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
b9fd5978-1f97-4517-92e5-3561a8f2a023;Amanda Marshall;geraldjohnson;G69cuPwL#o;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
c2203576-00ad-4ede-b19e-e7903ce92987;Joseph Burton;regina56;)yEsaAKD26;1;Deputy Chief Distance Judge
68c18b67-534f-4d86-9247-958746434ea1;Cindy Ross;michaelaswanson;CT@9Al97&y;2;The senior judge at the finish line
3942b62d-123b-4915-9ff6-d4d6aec4450c;Richard Garrett;ztucker;+pZKLrIc1u;2;Chief Secretary
9892fc32-18f5-44cd-b46a-951b4c8856ab;Timothy Lee;shannonwhite;&tIB2Egi9);2;The senior judge at the finish line
6058bf9f-afc9-4179-a53e-85f4bf37c9f3;Charles Ford;whumphrey;!wYQ6S%J8^;1;"Judge of the protest committee; empire in races with direct judging on the water"
0a924e2c-340f-45cb-96c8-2b032165ef6d;Allison Hale;laurie51;^0Yg&2vlL+;2;The referee is at the finish line
fff10051-d147-4667-9956-dd69a9af01af;Bonnie Gray;wiseangela;L6J20oYB@B;1;"Judge of the protest committee; empire in races with direct judging on the water"
4305e36a-a821-48d1-a901-e28a3cf4f8c4;Pamela Walsh;njefferson;t*0(WD4kSS;1;Deputy Chief Judge for the MTO
039ad79f-5518-41b3-ad89-55b01c53be8e;Matthew Bartlett;wilsonanthony;_&dt4SoyOO;1;Chairman of the protest Committee (chief umpire in races with direct judging on the water)
e47cc587-a08c-409b-8ea6-14b400afdf4a;Nicholas Berry;geraldhodges;@4IMl5i5^8;2;Chief Secretary
8957821f-3ab2-46a3-aa2a-150188cd2af9;Linda Daniels;kylejohnson;cv5OE(l()@;1;Deputy Chief Distance Judge
